city,timestamp,date,hour,day,month,weekday,pm2_5,pm10,co,no2,o3,so2,aqi,aqi_change_rate,temperature,humidity,wind_speed,wind_deg
Karachi,2026-08-19 02:00:00.000000,2026-08-19,2,19,8,2,13.39,58.96,66.28,0.11,33.07,0.45,54,-1.0,,,,
Karachi,2026-08-19 03:00:00.000000,2026-08-19,3,19,8,2,12.96,54.57,66.68,0.11,33.61,0.43,53,-1.0,,,,
Karachi,2026-08-19 04:00:00.000000,2026-08-19,4,19,8,2,12.91,53.49,66.91,0.09,34.1,0.42,53,0.0,,,,
Karachi,2026-08-19 05:00:00.000000,2026-08-19,5,19,8,2,13.27,54.84,67.13,0.08,34.48,0.42,53,0.0,,,,
Karachi,2026-08-19 06:00:00.000000,2026-08-19,6,19,8,2,13.88,56.69,67.4,0.07,34.64,0.43,55,2.0,,,,
Karachi,2026-08-19 07:00:00.000000,2026-08-19,7,19,8,2,14.58,58.47,67.57,0.07,34.61,0.43,56,1.0,,,,
Karachi,2026-08-19 08:00:00.000000,2026-08-19,8,19,8,2,15.18,60.57,67.87,0.06,34.47,0.44,57,1.0,,,,
Karachi,2026-08-19 09:00:00.000000,2026-08-19,9,19,8,2,15.5,62.9,68.08,0.05,34.11,0.44,58,1.0,,,,
Karachi,2026-08-19 10:00:00.000000,2026-08-19,10,19,8,2,15.49,64.51,68.22,0.05,33.73,0.45,58,0.0,,,,
Karachi,2026-08-19 11:00:00.000000,2026-08-19,11,19,8,2,15.16,64.61,68.13,0.06,33.23,0.46,57,-1.0,,,,
Karachi,2026-08-19 12:00:00.000000,2026-08-19,12,19,8,2,14.66,63.75,68.09,0.06,32.69,0.47,56,-1.0,,,,
Karachi,2026-08-19 13:00:00.000000,2026-08-19,13,19,8,2,14.23,63.17,68.08,0.08,32.17,0.48,55,-1.0,,,,
Karachi,2026-08-19 14:00:00.000000,2026-08-19,14,19,8,2,13.86,62.86,68.01,0.1,31.49,0.48,55,0.0,,,,
Karachi,2026-08-19 15:00:00.000000,2026-08-19,15,19,8,2,13.81,64.12,67.83,0.11,30.84,0.49,55,0.0,,,,
Karachi,2026-08-19 16:00:00.000000,2026-08-19,16,19,8,2,13.94,65.93,67.59,0.11,30.19,0.49,55,0.0,,,,
Karachi,2026-08-19 17:00:00.000000,2026-08-19,17,19,8,2,14.07,67.36,67.53,0.11,29.73,0.49,55,0.0,,,,
Karachi,2026-08-19 18:00:00.000000,2026-08-19,18,19,8,2,14.0,67.49,67.72,0.11,29.69,0.47,55,0.0,,,,
Karachi,2026-08-19 19:00:00.000000,2026-08-19,19,19,8,2,13.6,65.65,67.88,0.11,29.9,0.45,54,-1.0,,,,
Karachi,2026-08-19 20:00:00.000000,2026-08-19,20,19,8,2,13.11,63.03,67.98,0.11,30.25,0.43,53,-1.0,,,,
Karachi,2026-08-19 21:00:00.000000,2026-08-19,21,19,8,2,12.6,59.37,67.92,0.11,30.46,0.42,52,-1.0,,,,
Karachi,2026-08-19 22:00:00.000000,2026-08-19,22,19,8,2,12.12,55.06,67.5,0.11,30.48,0.41,51,-1.0,,,,
Karachi,2026-08-19 23:00:00.000000,2026-08-19,23,19,8,2,12.04,52.43,67.08,0.11,30.39,0.41,500,449.0,,,,
Karachi,2026-08-20 00:00:00.000000,2026-08-20,0,20,8,3,12.48,52.54,66.56,0.11,30.49,0.42,52,-448.0,,,,
Karachi,2026-08-20 01:00:00.000000,2026-08-20,1,20,8,3,12.84,51.98,66.47,0.12,30.93,0.43,53,1.0,,,,
Karachi,2026-08-20 02:00:00.000000,2026-08-20,2,20,8,3,12.95,49.83,66.67,0.12,31.65,0.42,53,0.0,,,,
Karachi,2026-08-20 03:00:00.000000,2026-08-20,3,20,8,3,13.01,47.29,67.11,0.11,32.62,0.4,53,0.0,,,,
Karachi,2026-08-20 04:00:00.000000,2026-08-20,4,20,8,3,13.06,47.46,67.56,0.1,33.76,0.39,53,0.0,,,,
Karachi,2026-08-20 05:00:00.000000,2026-08-20,5,20,8,3,13.23,48.7,67.99,0.08,34.83,0.38,53,0.0,,,,
Karachi,2026-08-20 06:00:00.000000,2026-08-20,6,20,8,3,13.41,49.38,68.3,0.07,35.59,0.38,54,1.0,,,,
Karachi,2026-08-20 07:00:00.000000,2026-08-20,7,20,8,3,13.66,50.51,68.64,0.06,36.02,0.38,54,0.0,,,,
Karachi,2026-08-20 08:00:00.000000,2026-08-20,8,20,8,3,14.07,53.21,68.68,0.05,36.13,0.38,55,1.0,,,,
Karachi,2026-08-20 09:00:00.000000,2026-08-20,9,20,8,3,14.5,56.47,68.74,0.05,35.94,0.39,56,1.0,,,,
Karachi,2026-08-20 10:00:00.000000,2026-08-20,10,20,8,3,14.82,59.39,68.78,0.05,35.72,0.4,57,1.0,,,,
Karachi,2026-08-20 11:00:00.000000,2026-08-20,11,20,8,3,14.82,60.28,68.93,0.05,35.43,0.4,57,0.0,,,,
Karachi,2026-08-20 12:00:00.000000,2026-08-20,12,20,8,3,14.46,58.92,69.11,0.06,35.29,0.4,56,-1.0,,,,
Karachi,2026-08-20 13:00:00.000000,2026-08-20,13,20,8,3,14.03,57.77,69.42,0.07,35.19,0.41,55,-1.0,,,,
Karachi,2026-08-20 14:00:00.000000,2026-08-20,14,20,8,3,13.87,57.88,69.53,0.09,34.82,0.41,55,0.0,,,,
Karachi,2026-08-20 15:00:00.000000,2026-08-20,15,20,8,3,13.89,57.73,69.28,0.1,34.05,0.42,55,0.0,,,,
Karachi,2026-08-20 16:00:00.000000,2026-08-20,16,20,8,3,13.77,56.12,68.89,0.1,33.06,0.42,55,0.0,,,,
Karachi,2026-08-20 17:00:00.000000,2026-08-20,17,20,8,3,13.38,52.81,68.94,0.11,32.19,0.41,54,-1.0,,,,
Karachi,2026-08-20 18:00:00.000000,2026-08-20,18,20,8,3,13.02,50.78,69.28,0.1,31.58,0.4,53,-1.0,,,,
Karachi,2026-08-20 19:00:00.000000,2026-08-20,19,20,8,3,12.81,50.58,69.55,0.1,31.13,0.39,52,-1.0,,,,
Karachi,2026-08-20 20:00:00.000000,2026-08-20,20,20,8,3,12.8,51.89,69.56,0.1,30.9,0.39,52,0.0,,,,
Karachi,2026-08-20 21:00:00.000000,2026-08-20,21,20,8,3,13.11,54.29,69.4,0.11,30.7,0.4,53,1.0,,,,
Karachi,2026-08-20 22:00:00.000000,2026-08-20,22,20,8,3,13.73,57.53,68.99,0.11,30.68,0.41,54,1.0,,,,
Karachi,2026-08-20 23:00:00.000000,2026-08-20,23,20,8,3,14.47,60.95,68.56,0.11,30.79,0.42,56,2.0,,,,
Karachi,2026-08-21 00:00:00.000000,2026-08-21,0,21,8,4,15.13,65.32,68.16,0.11,31.27,0.43,57,1.0,,,,
Karachi,2026-08-21 01:00:00.000000,2026-08-21,1,21,8,4,15.63,66.65,68.09,0.11,31.96,0.43,58,1.0,,,,
Karachi,2026-08-21 02:00:00.000000,2026-08-21,2,21,8,4,16.09,67.06,68.27,0.11,32.97,0.42,59,1.0,,,,
Karachi,2026-08-21 03:00:00.000000,2026-08-21,3,21,8,4,16.42,67.52,68.77,0.11,34.2,0.41,60,1.0,,,,
Karachi,2026-08-21 04:00:00.000000,2026-08-21,4,21,8,4,16.4,66.42,69.19,0.1,35.55,0.4,60,0.0,,,,
Karachi,2026-08-21 05:00:00.000000,2026-08-21,5,21,8,4,16.05,64.8,69.76,0.08,36.87,0.38,59,-1.0,,,,
Karachi,2026-08-21 06:00:00.000000,2026-08-21,6,21,8,4,15.51,63.0,70.25,0.07,37.91,0.37,58,-1.0,,,,
Karachi,2026-08-21 07:00:00.000000,2026-08-21,7,21,8,4,15.05,63.19,70.46,0.06,38.63,0.36,57,-1.0,,,,
Karachi,2026-08-21 08:00:00.000000,2026-08-21,8,21,8,4,14.52,63.04,70.58,0.06,38.86,0.37,56,-1.0,,,,
Karachi,2026-08-21 09:00:00.000000,2026-08-21,9,21,8,4,13.86,61.14,70.47,0.05,39.0,0.37,55,-1.0,,,,
Karachi,2026-08-21 10:00:00.000000,2026-08-21,10,21,8,4,13.27,58.89,70.93,0.05,39.2,0.37,53,-2.0,,,,
Karachi,2026-08-21 11:00:00.000000,2026-08-21,11,21,8,4,12.95,57.82,71.43,0.05,39.44,0.37,53,0.0,,,,
Karachi,2026-08-21 12:00:00.000000,2026-08-21,12,21,8,4,13.14,58.13,71.88,0.06,39.7,0.37,53,0.0,,,,
Karachi,2026-08-21 13:00:00.000000,2026-08-21,13,21,8,4,13.74,59.3,72.34,0.07,39.84,0.38,54,1.0,,,,
Karachi,2026-08-21 14:00:00.000000,2026-08-21,14,21,8,4,14.39,60.24,72.6,0.08,39.83,0.38,56,2.0,,,,
Karachi,2026-08-21 15:00:00.000000,2026-08-21,15,21,8,4,14.88,61.56,72.65,0.09,39.74,0.39,57,1.0,,,,
Karachi,2026-08-21 16:00:00.000000,2026-08-21,16,21,8,4,15.22,63.82,72.44,0.09,39.57,0.4,58,1.0,,,,
Karachi,2026-08-21 17:00:00.000000,2026-08-21,17,21,8,4,15.6,66.19,72.4,0.09,39.48,0.41,58,0.0,,,,
Karachi,2026-08-21 18:00:00.000000,2026-08-21,18,21,8,4,16.06,68.27,72.16,0.09,39.44,0.42,59,1.0,,,,
Karachi,2026-08-21 19:00:00.000000,2026-08-21,19,21,8,4,16.63,71.43,72.02,0.09,39.5,0.42,61,2.0,,,,
Karachi,2026-08-21 20:00:00.000000,2026-08-21,20,21,8,4,17.23,76.0,72.03,0.09,39.7,0.43,62,1.0,,,,
Karachi,2026-08-21 21:00:00.000000,2026-08-21,21,21,8,4,17.78,80.85,71.83,0.09,40.02,0.44,63,1.0,,,,
Karachi,2026-08-21 22:00:00.000000,2026-08-21,22,21,8,4,18.17,82.88,71.53,0.1,40.37,0.45,64,1.0,,,,
Karachi,2026-08-21 23:00:00.000000,2026-08-21,23,21,8,4,18.11,82.12,71.17,0.1,40.69,0.45,64,0.0,,,,
Karachi,2026-08-22 00:00:00.000000,2026-08-22,0,22,8,5,17.74,80.04,70.84,0.1,40.98,0.45,63,-1.0,,,,
Karachi,2026-08-22 01:00:00.000000,2026-08-22,1,22,8,5,16.94,72.75,70.8,0.1,41.32,0.44,61,-2.0,,,,
Karachi,2026-08-22 02:00:00.000000,2026-08-22,2,22,8,5,16.06,64.77,70.76,0.1,41.63,0.42,59,-2.0,,,,
Karachi,2026-08-22 03:00:00.000000,2026-08-22,3,22,8,5,15.16,58.21,70.8,0.1,42.04,0.39,57,-2.0,,,,
Karachi,2026-08-22 04:00:00.000000,2026-08-22,4,22,8,5,14.48,55.11,70.64,0.09,42.4,0.37,56,-1.0,,,,
Karachi,2026-08-22 05:00:00.000000,2026-08-22,5,22,8,5,14.46,55.49,70.59,0.07,42.73,0.37,56,0.0,,,,
Karachi,2026-08-22 06:00:00.000000,2026-08-22,6,22,8,5,14.76,56.8,70.49,0.06,42.75,0.38,57,1.0,,,,
Karachi,2026-08-22 07:00:00.000000,2026-08-22,7,22,8,5,15.01,57.96,70.63,0.05,42.54,0.38,57,0.0,,,,
Karachi,2026-08-22 08:00:00.000000,2026-08-22,8,22,8,5,15.08,59.02,70.98,0.05,42.23,0.37,57,0.0,,,,
Karachi,2026-08-22 09:00:00.000000,2026-08-22,9,22,8,5,15.22,60.71,71.4,0.05,41.77,0.36,58,1.0,,,,
Karachi,2026-08-22 10:00:00.000000,2026-08-22,10,22,8,5,15.57,64.01,71.92,0.05,41.38,0.36,58,0.0,,,,
Karachi,2026-08-22 11:00:00.000000,2026-08-22,11,22,8,5,16.07,67.45,71.87,0.05,40.83,0.37,59,1.0,,,,
Karachi,2026-08-22 12:00:00.000000,2026-08-22,12,22,8,5,16.55,70.11,71.52,0.06,40.31,0.38,60,1.0,,,,
Karachi,2026-08-22 13:00:00.000000,2026-08-22,13,22,8,5,16.94,72.79,71.4,0.07,40.1,0.4,61,1.0,,,,
Karachi,2026-08-22 14:00:00.000000,2026-08-22,14,22,8,5,17.21,75.15,71.35,0.08,39.97,0.41,62,1.0,,,,
Karachi,2026-08-22 15:00:00.000000,2026-08-22,15,22,8,5,17.54,77.47,71.53,0.09,39.85,0.43,62,0.0,,,,
Karachi,2026-08-22 16:00:00.000000,2026-08-22,16,22,8,5,17.99,79.61,71.64,0.09,39.76,0.44,63,1.0,,,,
Karachi,2026-08-22 17:00:00.000000,2026-08-22,17,22,8,5,18.58,82.32,71.52,0.1,39.46,0.46,65,2.0,,,,
Karachi,2026-08-22 18:00:00.000000,2026-08-22,18,22,8,5,19.21,85.35,71.26,0.1,39.07,0.48,66,1.0,,,,
Karachi,2026-08-22 19:00:00.000000,2026-08-22,19,22,8,5,19.73,88.44,71.15,0.11,38.72,0.5,67,1.0,,,,
Karachi,2026-08-22 20:00:00.000000,2026-08-22,20,22,8,5,20.16,90.86,71.33,0.11,38.52,0.51,68,1.0,,,,
Karachi,2026-08-22 21:00:00.000000,2026-08-22,21,22,8,5,20.46,92.79,71.71,0.11,38.48,0.51,69,1.0,,,,
Karachi,2026-08-22 22:00:00.000000,2026-08-22,22,22,8,5,20.75,94.89,72.3,0.11,38.65,0.51,69,0.0,,,,
Karachi,2026-08-22 23:00:00.000000,2026-08-22,23,22,8,5,20.99,96.38,72.64,0.11,38.67,0.51,70,1.0,,,,
Karachi,2026-08-23 00:00:00.000000,2026-08-23,0,23,8,6,21.21,97.28,72.66,0.12,38.37,0.51,70,0.0,,,,
Karachi,2026-08-23 01:00:00.000000,2026-08-23,1,23,8,6,21.42,97.53,72.56,0.12,37.96,0.52,71,1.0,,,,
Karachi,2026-08-23 02:00:00.000000,2026-08-23,2,23,8,6,21.49,97.49,72.36,0.13,37.42,0.53,71,0.0,,,,
Karachi,2026-08-23 03:00:00.000000,2026-08-23,3,23,8,6,21.5,97.51,72.16,0.14,37.08,0.53,71,0.0,,,,
Karachi,2026-08-23 04:00:00.000000,2026-08-23,4,23,8,6,21.4,97.12,71.82,0.12,37.04,0.52,71,0.0,,,,
Karachi,2026-08-23 05:00:00.000000,2026-08-23,5,23,8,6,21.4,97.26,71.87,0.11,37.26,0.51,71,0.0,,,,
Karachi,2026-08-23 06:00:00.000000,2026-08-23,6,23,8,6,21.38,97.29,71.76,0.09,37.43,0.51,71,0.0,,,,
Karachi,2026-08-23 07:00:00.000000,2026-08-23,7,23,8,6,21.32,96.5,71.65,0.08,37.38,0.5,70,-1.0,,,,
Karachi,2026-08-23 08:00:00.000000,2026-08-23,8,23,8,6,21.18,94.24,71.52,0.07,37.07,0.49,70,0.0,,,,
Karachi,2026-08-23 09:00:00.000000,2026-08-23,9,23,8,6,21.0,92.81,71.36,0.07,36.74,0.48,70,0.0,,,,
Karachi,2026-08-23 10:00:00.000000,2026-08-23,10,23,8,6,20.92,94.03,71.47,0.07,36.61,0.48,70,0.0,,,,
Karachi,2026-08-23 11:00:00.000000,2026-08-23,11,23,8,6,20.95,96.61,71.75,0.07,36.57,0.49,70,0.0,,,,
Karachi,2026-08-23 12:00:00.000000,2026-08-23,12,23,8,6,21.09,99.49,71.78,0.08,36.8,0.51,70,0.0,,,,
Karachi,2026-08-23 13:00:00.000000,2026-08-23,13,23,8,6,21.34,102.81,72.24,0.09,37.14,0.52,70,0.0,,,,
Karachi,2026-08-23 14:00:00.000000,2026-08-23,14,23,8,6,21.56,105.6,72.5,0.11,37.41,0.52,71,1.0,,,,
Karachi,2026-08-23 15:00:00.000000,2026-08-23,15,23,8,6,21.78,107.7,72.61,0.11,37.45,0.52,71,0.0,,,,
Karachi,2026-08-23 16:00:00.000000,2026-08-23,16,23,8,6,21.92,108.3,72.47,0.11,37.31,0.52,72,1.0,,,,
Karachi,2026-08-23 17:00:00.000000,2026-08-23,17,23,8,6,21.95,108.23,72.67,0.11,37.23,0.51,72,0.0,,,,
Karachi,2026-08-23 18:00:00.000000,2026-08-23,18,23,8,6,21.94,108.13,73.03,0.11,37.35,0.5,72,0.0,,,,
Karachi,2026-08-23 19:00:00.000000,2026-08-23,19,23,8,6,21.89,108.05,73.49,0.11,37.62,0.48,72,0.0,,,,
Karachi,2026-08-23 20:00:00.000000,2026-08-23,20,23,8,6,21.83,107.32,74.11,0.1,38.04,0.46,71,-1.0,,,,
Karachi,2026-08-23 21:00:00.000000,2026-08-23,21,23,8,6,21.72,105.11,74.5,0.1,38.4,0.45,71,0.0,,,,
Karachi,2026-08-23 22:00:00.000000,2026-08-23,22,23,8,6,21.72,105.95,74.82,0.11,38.68,0.43,71,0.0,,,,
Karachi,2026-08-23 23:00:00.000000,2026-08-23,23,23,8,6,21.82,107.16,75.07,0.11,38.6,0.43,71,0.0,,,,
Karachi,2026-08-24 00:00:00.000000,2026-08-24,0,24,8,0,21.92,107.28,75.11,0.11,38.59,0.44,72,1.0,,,,
Karachi,2026-08-24 01:00:00.000000,2026-08-24,1,24,8,0,22.1,107.88,75.07,0.11,38.68,0.43,72,0.0,,,,
Karachi,2026-08-24 02:00:00.000000,2026-08-24,2,24,8,0,22.33,109.04,75.2,0.12,39.0,0.41,73,1.0,,,,
Karachi,2026-08-24 03:00:00.000000,2026-08-24,3,24,8,0,22.57,109.94,75.46,0.12,39.41,0.39,73,0.0,,,,
Karachi,2026-08-24 04:00:00.000000,2026-08-24,4,24,8,0,22.69,110.25,75.31,0.11,39.83,0.37,73,0.0,,,,
Karachi,2026-08-24 05:00:00.000000,2026-08-24,5,24,8,0,22.75,110.11,75.32,0.09,40.19,0.36,73,0.0,,,,
Karachi,2026-08-24 06:00:00.000000,2026-08-24,6,24,8,0,22.78,110.05,75.15,0.07,40.37,0.35,73,0.0,,,,
Karachi,2026-08-24 07:00:00.000000,2026-08-24,7,24,8,0,22.77,109.37,75.01,0.07,40.21,0.34,73,0.0,,,,
Karachi,2026-08-24 08:00:00.000000,2026-08-24,8,24,8,0,22.7,108.25,74.49,0.06,39.77,0.34,73,0.0,,,,
Karachi,2026-08-24 09:00:00.000000,2026-08-24,9,24,8,0,22.57,106.69,73.86,0.06,38.97,0.35,73,0.0,,,,
Karachi,2026-08-24 10:00:00.000000,2026-08-24,10,24,8,0,22.37,104.14,73.15,0.06,38.03,0.37,73,0.0,,,,
Karachi,2026-08-24 11:00:00.000000,2026-08-24,11,24,8,0,21.95,100.39,72.48,0.07,36.95,0.39,72,-1.0,,,,
Karachi,2026-08-24 12:00:00.000000,2026-08-24,12,24,8,0,21.41,96.91,71.78,0.08,36.14,0.4,71,-1.0,,,,
Karachi,2026-08-24 13:00:00.000000,2026-08-24,13,24,8,0,20.88,95.41,71.84,0.09,35.9,0.42,69,-2.0,,,,
Karachi,2026-08-24 14:00:00.000000,2026-08-24,14,24,8,0,20.45,95.11,72.22,0.11,36.17,0.42,69,0.0,,,,
Karachi,2026-08-24 15:00:00.000000,2026-08-24,15,24,8,0,20.1,94.19,72.72,0.11,36.57,0.42,68,-1.0,,,,
Karachi,2026-08-24 16:00:00.000000,2026-08-24,16,24,8,0,19.78,92.62,73.31,0.11,37.03,0.42,67,-1.0,,,,
Karachi,2026-08-24 17:00:00.000000,2026-08-24,17,24,8,0,19.46,90.28,73.87,0.11,37.38,0.43,66,-1.0,,,,
Karachi,2026-08-24 18:00:00.000000,2026-08-24,18,24,8,0,19.08,87.6,74.35,0.11,37.43,0.44,66,0.0,,,,
Karachi,2026-08-24 19:00:00.000000,2026-08-24,19,24,8,0,18.66,84.2,74.43,0.11,37.39,0.44,65,-1.0,,,,
Karachi,2026-08-24 20:00:00.000000,2026-08-24,20,24,8,0,18.33,81.1,74.52,0.11,37.32,0.43,64,-1.0,,,,
Karachi,2026-08-24 21:00:00.000000,2026-08-24,21,24,8,0,18.17,79.06,74.61,0.1,37.39,0.41,64,0.0,,,,
Karachi,2026-08-24 22:00:00.000000,2026-08-24,22,24,8,0,18.24,77.69,74.73,0.1,37.58,0.4,64,0.0,,,,
Karachi,2026-08-24 23:00:00.000000,2026-08-24,23,24,8,0,18.42,76.42,74.78,0.1,37.57,0.38,64,0.0,,,,
Karachi,2026-08-25 00:00:00.000000,2026-08-25,0,25,8,1,18.54,75.19,74.69,0.1,37.49,0.36,65,1.0,,,,
Karachi,2026-08-26 01:00:00.000000,2026-08-26,1,26,8,2,16.2,56.9,72.22,0.08,45.63,0.3,60,-5.0,,,,
Karachi,2026-08-26 02:00:00.000000,2026-08-26,2,26,8,2,16.29,55.48,72.38,0.08,45.89,0.29,60,0.0,,,,
Karachi,2026-08-26 03:00:00.000000,2026-08-26,3,26,8,2,16.45,54.98,72.43,0.08,46.18,0.28,60,0.0,,,,
Karachi,2026-08-26 04:00:00.000000,2026-08-26,4,26,8,2,16.71,56.59,72.27,0.07,46.15,0.28,61,1.0,,,,
Karachi,2026-08-26 05:00:00.000000,2026-08-26,5,26,8,2,17.23,59.98,71.84,0.06,45.49,0.29,62,1.0,,,,
Karachi,2026-08-26 06:00:00.000000,2026-08-26,6,26,8,2,17.81,63.55,70.91,0.05,44.38,0.31,63,1.0,,,,
Karachi,2026-08-26 07:00:00.000000,2026-08-26,7,26,8,2,18.35,66.78,70.14,0.05,43.13,0.33,64,1.0,,,,
Karachi,2026-08-26 08:00:00.000000,2026-08-26,8,26,8,2,18.67,69.19,69.4,0.05,42.0,0.34,65,1.0,,,,
Karachi,2026-08-26 09:00:00.000000,2026-08-26,9,26,8,2,18.79,70.59,69.01,0.05,41.3,0.34,65,0.0,,,,
Karachi,2026-08-26 10:00:00.000000,2026-08-26,10,26,8,2,18.72,71.36,69.33,0.05,41.36,0.34,65,0.0,,,,
Karachi,2026-08-26 11:00:00.000000,2026-08-26,11,26,8,2,18.49,71.57,69.84,0.05,42.11,0.33,64,-1.0,,,,
Karachi,2026-08-26 12:00:00.000000,2026-08-26,12,26,8,2,18.31,71.99,70.24,0.06,42.71,0.34,64,0.0,,,,
Karachi,2026-08-26 13:00:00.000000,2026-08-26,13,26,8,2,18.18,73.07,70.61,0.07,43.17,0.36,64,0.0,,,,
Karachi,2026-08-26 14:00:00.000000,2026-08-26,14,26,8,2,17.99,74.19,70.67,0.08,43.45,0.37,63,-1.0,,,,
Karachi,2026-08-26 15:00:00.000000,2026-08-26,15,26,8,2,17.63,74.62,70.7,0.08,43.64,0.38,63,0.0,,,,
Karachi,2026-08-26 16:00:00.000000,2026-08-26,16,26,8,2,17.08,71.77,70.79,0.08,43.89,0.38,61,-2.0,,,,
Karachi,2026-08-26 17:00:00.000000,2026-08-26,17,26,8,2,16.77,70.2,70.96,0.08,44.17,0.39,61,0.0,,,,
Karachi,2026-08-26 18:00:00.000000,2026-08-26,18,26,8,2,16.73,70.29,71.24,0.08,44.21,0.4,61,0.0,,,,
Karachi,2026-08-26 19:00:00.000000,2026-08-26,19,26,8,2,16.76,70.08,71.23,0.08,44.1,0.4,61,0.0,,,,
Karachi,2026-08-26 20:00:00.000000,2026-08-26,20,26,8,2,16.81,69.76,71.31,0.08,43.94,0.4,61,0.0,,,,
Karachi,2026-08-26 21:00:00.000000,2026-08-26,21,26,8,2,16.84,68.5,71.43,0.08,43.67,0.4,61,0.0,,,,
Karachi,2026-08-26 22:00:00.000000,2026-08-26,22,26,8,2,17.02,70.2,71.6,0.08,43.35,0.4,61,0.0,,,,
Karachi,2026-08-26 23:00:00.000000,2026-08-26,23,26,8,2,17.41,73.18,71.8,0.08,43.14,0.41,62,1.0,,,,
Karachi,2026-08-27 00:00:00.000000,2026-08-27,0,27,8,3,17.84,76.22,72.05,0.09,43.03,0.42,63,1.0,,,,
Karachi,2026-08-27 01:00:00.000000,2026-08-27,1,27,8,3,18.27,78.88,72.25,0.09,43.26,0.43,64,1.0,,,,
Karachi,2026-08-27 02:00:00.000000,2026-08-27,2,27,8,3,18.45,80.3,72.35,0.09,43.65,0.43,64,0.0,,,,
Karachi,2026-08-27 03:00:00.000000,2026-08-27,3,27,8,3,18.38,81.09,72.22,0.09,44.08,0.43,64,0.0,,,,
Karachi,2026-08-27 04:00:00.000000,2026-08-27,4,27,8,3,18.05,81.24,71.77,0.09,44.37,0.43,64,0.0,,,,
Karachi,2026-08-27 05:00:00.000000,2026-08-27,5,27,8,3,17.87,81.71,71.28,0.07,44.62,0.43,63,-1.0,,,,
Karachi,2026-08-27 06:00:00.000000,2026-08-27,6,27,8,3,17.94,82.76,70.81,0.06,44.53,0.43,63,0.0,,,,
Karachi,2026-08-27 07:00:00.000000,2026-08-27,7,27,8,3,17.98,83.08,70.15,0.06,44.05,0.44,63,0.0,,,,
Karachi,2026-08-27 08:00:00.000000,2026-08-27,8,27,8,3,17.86,82.12,69.25,0.06,43.24,0.44,63,0.0,,,,
Karachi,2026-08-27 09:00:00.000000,2026-08-27,9,27,8,3,17.67,80.66,68.35,0.06,42.36,0.45,63,0.0,,,,
Karachi,2026-08-27 10:00:00.000000,2026-08-27,10,27,8,3,17.53,79.55,67.95,0.07,41.88,0.46,62,-1.0,,,,
Karachi,2026-08-27 11:00:00.000000,2026-08-27,11,27,8,3,17.34,78.53,67.9,0.07,41.53,0.47,62,0.0,,,,
Karachi,2026-08-27 12:00:00.000000,2026-08-27,12,27,8,3,17.24,78.43,67.94,0.08,41.16,0.49,62,0.0,,,,
Karachi,2026-08-27 13:00:00.000000,2026-08-27,13,27,8,3,17.39,79.72,68.09,0.09,40.8,0.51,62,0.0,,,,
Karachi,2026-08-27 14:00:00.000000,2026-08-27,14,27,8,3,17.66,81.4,68.02,0.1,40.25,0.53,63,1.0,,,,
Karachi,2026-08-27 15:00:00.000000,2026-08-27,15,27,8,3,17.97,82.95,67.77,0.1,39.84,0.55,63,0.0,,,,
Karachi,2026-08-27 16:00:00.000000,2026-08-27,16,27,8,3,18.12,83.58,67.74,0.11,39.46,0.55,64,1.0,,,,
Karachi,2026-08-27 17:00:00.000000,2026-08-27,17,27,8,3,18.24,84.13,67.51,0.11,38.93,0.56,64,0.0,,,,
Karachi,2026-08-27 18:00:00.000000,2026-08-27,18,27,8,3,18.62,85.94,67.04,0.11,38.15,0.57,65,1.0,,,,
Karachi,2026-08-27 19:00:00.000000,2026-08-27,19,27,8,3,19.02,87.7,66.53,0.11,37.33,0.58,66,1.0,,,,
Karachi,2026-08-27 20:00:00.000000,2026-08-27,20,27,8,3,19.3,89.22,66.32,0.11,36.85,0.58,66,0.0,,,,
Karachi,2026-08-27 21:00:00.000000,2026-08-27,21,27,8,3,19.36,89.66,66.43,0.11,36.8,0.57,66,0.0,,,,
Karachi,2026-08-27 22:00:00.000000,2026-08-27,22,27,8,3,19.18,88.96,66.89,0.11,37.28,0.55,66,0.0,,,,
Karachi,2026-08-27 23:00:00.000000,2026-08-27,23,27,8,3,19.33,89.82,67.32,0.11,37.89,0.54,66,0.0,,,,
Karachi,2026-08-28 00:00:00.000000,2026-08-28,0,28,8,4,19.33,89.75,67.29,0.11,38.24,0.54,66,0.0,,,,
Karachi,2026-08-28 01:00:00.000000,2026-08-28,1,28,8,4,19.28,86.9,67.03,0.11,38.45,0.54,66,0.0,,,,
Karachi,2026-08-28 02:00:00.000000,2026-08-28,2,28,8,4,19.25,83.37,66.64,0.12,38.74,0.53,66,0.0,,,,
Karachi,2026-08-28 03:00:00.000000,2026-08-28,3,28,8,4,19.23,81.1,66.28,0.12,39.27,0.53,66,0.0,,,,
Karachi,2026-08-28 04:00:00.000000,2026-08-28,4,28,8,4,19.21,82.05,66.21,0.11,40.11,0.52,66,0.0,,,,
Karachi,2026-08-28 05:00:00.000000,2026-08-28,5,28,8,4,19.25,83.22,66.28,0.1,41.0,0.52,66,0.0,,,,
Karachi,2026-08-28 06:00:00.000000,2026-08-28,6,28,8,4,19.3,83.27,66.34,0.09,41.48,0.52,66,0.0,,,,
Karachi,2026-08-28 07:00:00.000000,2026-08-28,7,28,8,4,19.34,85.76,66.27,0.08,41.41,0.52,66,0.0,,,,
